epoch,train_loss,val_loss,train_acc,val_acc
1,1.1586100299060975,0.8792005176908277,59.75529100529101,69.73765432098766
2,0.8105615245111397,0.6420396663285242,71.3558201058201,76.37345679012346
3,0.6688067523672011,0.5362101367541722,76.67328042328042,81.57407407407408
4,0.5768250332196218,0.6549807427258327,79.96031746031746,77.79320987654322
5,0.4963979396898197,0.47878009980094843,82.90343915343915,82.8395061728395
6,0.42892825233318843,0.334993863634288,85.4563492063492,88.64197530864197
7,0.3820552987225716,0.3602431672694061,87.03703703703704,88.05555555555556
8,0.3417122135801245,1.5043222269254366,88.63095238095238,70.74074074074075
9,0.31845170790309885,0.2730749184678634,88.72354497354497,90.92592592592592
10,0.28555941648671035,1.238287492265255,90.18518518518519,76.35802469135803
11,0.26335098248676064,1.7420461014867417,91.0978835978836,77.28395061728395
12,0.23082039871865423,0.2590424571865298,92.00396825396825,90.75617283950618
13,0.21135295514040972,0.2160805843476885,92.78439153439153,92.20679012345678
14,0.20185824480679587,0.26631792673263055,93.05555555555556,90.69444444444444
15,0.20162437997569368,0.19123356140636164,93.25396825396825,93.44135802469135
16,0.1794720867818052,0.19758982445787768,94.19973544973546,92.99382716049382
17,0.17467555349759648,0.20801859933497577,93.82936507936508,92.8395061728395
18,0.16625975588647685,0.19300238147212806,94.07407407407408,93.20987654320987
19,0.15363102530702225,0.3488489513565314,94.79497354497354,88.93518518518519
20,0.1003096491614274,0.12104546358657478,96.4484126984127,95.80246913580247
21,0.09045044705813188,0.11116848316208776,96.81216931216932,95.97222222222223
22,0.09171624669123905,0.12545061594774498,96.87830687830687,95.77160493827161
23,0.08639085404185999,0.5196419437071813,96.82539682539682,87.54629629629629
24,0.08203580840313551,0.0992417828916237,97.10978835978835,96.62037037037037
25,0.08352070596722795,0.236297513560158,97.07010582010582,92.53086419753086
26,0.08345679313842262,0.1113665760643872,97.02380952380952,96.40432098765432
27,0.07412627263976178,0.13064230087768341,97.28835978835978,95.57098765432099
28,0.0727732649154717,0.1259918340133145,97.51322751322752,95.77160493827161
29,0.04913614672829198,0.09344907412838806,98.43915343915344,96.91358024691358
30,0.04488649766365003,0.09430528159128282,98.47883597883597,96.75925925925925
31,0.04735333715522678,0.08325786957244292,98.35317460317461,97.03703703703704
32,0.04315212159411417,0.1072029986804732,98.53835978835978,96.86728395061728
33,0.040420919781906164,0.09328974987348092,98.5978835978836,97.08333333333333
34,0.04004191855683895,0.10325801570978924,98.54497354497354,96.71296296296296
35,0.041242705468072634,0.1103559855919095,98.54497354497354,96.6820987654321
36,0.03584223435991089,0.09053591284224204,98.73015873015873,97.29938271604938
37,0.03543394158966445,0.09615660061198975,98.77645502645503,96.95987654320987
38,0.03286433424214866,0.08513253894714831,98.88227513227513,97.46913580246914
39,0.033423854574109735,0.08550319617059027,98.76322751322752,97.14506172839506
40,0.0329460169829947,0.09129248947638323,98.84920634920636,97.19135802469135
41,0.03277283164788969,0.09676187310317357,98.88227513227513,97.0679012345679
42,0.03225658236139889,0.12675256850318342,98.94179894179894,96.38888888888889
43,0.022994315205714135,0.08965671443858693,99.22619047619048,97.0679012345679
44,0.01899735810762211,0.09246514841677332,99.38492063492063,97.45370370370371
45,0.019260232670590266,0.08212241819757782,99.35185185185185,97.56172839506173
46,0.01713950376388869,0.09641498416330174,99.46428571428571,97.19135802469135
47,0.019106924826774355,0.08614886399367508,99.36507936507937,97.39197530864197
48,0.015387010575952913,0.08569475949820465,99.43121693121694,97.54629629629629
49,0.01586502055319365,0.09290948537114324,99.45767195767196,97.39197530864197
50,0.013834283326283746,0.08981138501822615,99.55026455026454,97.51543209876543
